Gene,Rep,Temp.hot,N.Correct,N.total,N.is.SD,N.is.SC
7290,1,1,43,54,1,0
7290,2,1,38,49,1,0
7290,1,1,63,64,0,1
7290,2,1,51,52,0,1
7291,1,1,32,34,1,0
7291,2,1,44,45,1,0
7291,1,1,70,70,0,1
7291,2,1,81,81,0,1
7292,1,1,724,724,1,0
7292,2,1,351,351,1,0
7292,1,1,210,216,0,1
7292,2,1,180,187,0,1
7293,1,1,27,27,1,0
7293,2,1,141,141,1,0
7293,1,1,173,179,0,1
7293,2,1,70,78,0,1
7294,1,1,911,924,1,0
7294,2,1,808,837,1,0
7294,1,1,1351,1397,0,1
7294,2,1,1425,1452,0,1
7295,1,1,543,545,1,0
7295,2,1,584,591,1,0
7295,1,1,919,924,0,1
7295,2,1,820,821,0,1
7296,1,1,20,20,1,0
7296,2,1,10,10,1,0
7296,1,1,37,38,0,1
7296,2,1,17,18,0,1
7297,1,1,163,165,1,0
7297,2,1,45,47,1,0
7297,1,1,101,101,0,1
7297,2,1,73,73,0,1
7298,1,1,483,484,1,0
7298,2,1,640,641,1,0
7298,1,1,732,750,0,1
7298,2,1,635,649,0,1
7299,1,1,32,33,1,0
7299,2,1,17,17,1,0
7299,1,1,16,16,0,1
7299,2,1,15,15,0,1
7300,1,1,1144,1145,1,0
7300,2,1,1155,1158,1,0
7300,1,1,1241,1254,0,1
7300,2,1,992,1001,0,1
7301,1,1,92,92,1,0
7301,2,1,101,102,1,0
7301,1,1,86,88,0,1
7301,2,1,75,77,0,1
7302,1,1,735,736,1,0
7302,2,1,631,632,1,0
7302,1,1,655,656,0,1
7302,2,1,541,542,0,1
7303,1,1,182,182,1,0
7303,2,1,172,172,1,0
7303,1,1,222,222,0,1
7303,2,1,205,205,0,1
7304,1,1,743,745,1,0
7304,2,1,972,973,1,0
7304,1,1,1152,1164,0,1
7304,2,1,1076,1092,0,1
7305,1,1,47,47,1,0
7305,2,1,47,47,1,0
7305,1,1,19,19,0,1
7305,2,1,24,24,0,1
7306,1,1,725,727,1,0
7306,2,1,714,720,1,0
7306,1,1,920,927,0,1
7306,2,1,977,998,0,1
7307,1,1,230,231,1,0
7307,2,1,204,206,1,0
7307,1,1,79,79,0,1
7307,2,1,83,83,0,1
7308,1,1,53,53,1,0
7308,2,1,45,45,1,0
7308,1,1,29,29,0,1
7308,2,1,37,38,0,1
7309,1,1,78,96,1,0
7309,2,1,44,58,1,0
7309,1,1,98,98,0,1
7309,2,1,63,63,0,1
7310,1,1,42,42,1,0
7310,2,1,35,35,1,0
7310,1,1,29,29,0,1
7310,2,1,31,31,0,1
7311,1,1,288,301,1,0
7311,2,1,247,251,1,0
7311,1,1,177,179,0,1
7311,2,1,176,178,0,1
7312,1,1,20,20,1,0
7312,2,1,25,25,1,0
7312,1,1,24,24,0,1
7312,2,1,8,8,0,1
7313,1,1,384,385,1,0
7313,2,1,487,488,1,0
7313,1,1,553,614,0,1
7313,2,1,430,488,0,1
7314,1,1,34,34,1,0
7314,2,1,66,66,1,0
7314,1,1,91,95,0,1
7314,2,1,83,86,0,1
7315,1,1,41,41,1,0
7315,2,1,27,27,1,0
7315,1,1,21,21,0,1
7315,2,1,36,36,0,1
7316,1,1,1553,1555,1,0
7316,2,1,2222,2226,1,0
7316,1,1,3110,3115,0,1
7316,2,1,2741,2747,0,1
7317,1,1,173,173,1,0
7317,2,1,271,271,1,0
7317,1,1,294,295,0,1
7317,2,1,534,534,0,1
7318,1,1,784,786,1,0
7318,2,1,496,499,1,0
7318,1,1,540,548,0,1
7318,2,1,396,402,0,1
7319,1,1,1541,1543,1,0
7319,2,1,1863,1865,1,0
7319,1,1,1850,1883,0,1
7319,2,1,1903,1965,0,1
7320,1,1,44,44,1,0
7320,2,1,55,55,1,0
7320,1,1,68,68,0,1
7320,2,1,64,64,0,1
7321,1,1,276,276,1,0
7321,2,1,404,404,1,0
7321,1,1,346,346,0,1
7321,2,1,347,348,0,1
7322,1,1,637,655,1,0
7322,2,1,896,910,1,0
7322,1,1,1123,1152,0,1
7322,2,1,1201,1230,0,1
7323,1,1,61,61,1,0
7323,2,1,55,55,1,0
7323,1,1,24,24,0,1
7323,2,1,19,19,0,1
7324,1,1,98,98,1,0
7324,2,1,207,207,1,0
7324,1,1,149,150,0,1
7324,2,1,189,190,0,1
7325,1,1,50,50,1,0
7325,2,1,61,61,1,0
7325,1,1,11,13,0,1
7325,2,1,17,17,0,1
7326,1,1,3119,3123,1,0
7326,2,1,2221,2226,1,0
7326,1,1,1806,1817,0,1
7326,2,1,1440,1443,0,1
7327,1,1,2110,2112,1,0
7327,2,1,1634,1637,1,0
7327,1,1,1162,1165,0,1
7327,2,1,1070,1071,0,1
7328,1,1,39,39,1,0
7328,2,1,42,42,1,0
7328,1,1,54,54,0,1
7328,2,1,45,45,0,1
7329,1,1,19,19,1,0
7329,2,1,36,36,1,0
7329,1,1,131,151,0,1
7329,2,1,114,131,0,1
7330,1,1,71,71,1,0
7330,2,1,104,104,1,0
7330,1,1,213,213,0,1
7330,2,1,220,220,0,1
7331,1,1,279,279,1,0
7331,2,1,445,447,1,0
7331,1,1,312,314,0,1
7331,2,1,274,275,0,1
7332,1,1,71,71,1,0
7332,2,1,51,51,1,0
7332,1,1,57,57,0,1
7332,2,1,53,54,0,1
7333,1,1,856,861,1,0
7333,2,1,925,928,1,0
7333,1,1,816,831,0,1
7333,2,1,708,716,0,1
7334,1,1,153,153,1,0
7334,2,1,191,191,1,0
7334,1,1,89,90,0,1
7334,2,1,160,160,0,1
7335,1,1,335,349,1,0
7335,2,1,334,370,1,0
7335,1,1,451,453,0,1
7335,2,1,256,257,0,1
7336,1,1,1213,1213,1,0
7336,2,1,785,787,1,0
7336,1,1,32,37,0,1
7336,2,1,65,75,0,1
7337,1,1,635,656,1,0
7337,2,1,1510,1662,1,0
7337,1,1,2702,2703,0,1
7337,2,1,2736,2738,0,1
7338,1,1,82,83,1,0
7338,2,1,60,61,1,0
7338,1,1,35,35,0,1
7338,2,1,29,29,0,1
7339,1,1,46,46,1,0
7339,2,1,50,50,1,0
7339,1,1,57,57,0,1
7339,2,1,47,47,0,1
7340,1,1,46,50,1,0
7340,2,1,48,50,1,0
7340,1,1,69,72,0,1
7340,2,1,34,34,0,1
7341,1,1,173,174,1,0
7341,2,1,272,275,1,0
7341,1,1,195,202,0,1
7341,2,1,188,194,0,1
7342,1,1,33,33,1,0
7342,2,1,50,50,1,0
7342,1,1,24,24,0,1
7342,2,1,20,21,0,1
7343,1,1,169,178,1,0
7343,2,1,236,236,1,0
7343,1,1,327,331,0,1
7343,2,1,278,281,0,1
7344,1,1,47,47,1,0
7344,2,1,41,41,1,0
7344,1,1,73,73,0,1
7344,2,1,49,50,0,1
7345,1,1,664,665,1,0
7345,2,1,778,780,1,0
7345,1,1,917,921,0,1
7345,2,1,813,818,0,1
7346,1,1,183,183,1,0
7346,2,1,68,68,1,0
7346,1,1,32,32,0,1
7346,2,1,39,39,0,1
7347,1,1,612,619,1,0
7347,2,1,1061,1066,1,0
7347,1,1,983,985,0,1
7347,2,1,1170,1176,0,1
7348,1,1,234,234,1,0
7348,2,1,148,148,1,0
7348,1,1,155,161,0,1
7348,2,1,132,136,0,1
7349,1,1,736,741,1,0
7349,2,1,720,732,1,0
7349,1,1,713,748,0,1
7349,2,1,659,682,0,1
7350,1,1,22,22,1,0
7350,2,1,27,27,1,0
7350,1,1,45,45,0,1
7350,2,1,38,38,0,1
7351,1,1,36,36,1,0
7351,2,1,44,45,1,0
7351,1,1,82,82,0,1
7351,2,1,83,83,0,1
7352,1,1,206,206,1,0
7352,2,1,191,191,1,0
7352,1,1,175,175,0,1
7352,2,1,185,185,0,1
7353,1,1,36,36,1,0
7353,2,1,49,49,1,0
7353,1,1,102,140,0,1
7353,2,1,105,138,0,1
7354,1,1,35,35,1,0
7354,2,1,30,30,1,0
7354,1,1,24,24,0,1
7354,2,1,28,28,0,1
7355,1,1,358,360,1,0
7355,2,1,232,233,1,0
7355,1,1,493,504,0,1
7355,2,1,418,427,0,1
7356,1,1,554,557,1,0
7356,2,1,454,459,1,0
7356,1,1,572,573,0,1
7356,2,1,482,486,0,1
7357,1,1,140,140,1,0
7357,2,1,132,132,1,0
7357,1,1,56,60,0,1
7357,2,1,71,74,0,1
7358,1,1,27,27,1,0
7358,2,1,93,93,1,0
7358,1,1,26,26,0,1
7358,2,1,16,16,0,1
7359,1,1,253,266,1,0
7359,2,1,437,473,1,0
7359,1,1,590,615,0,1
7359,2,1,492,523,0,1
7360,1,1,464,471,1,0
7360,2,1,562,567,1,0
7360,1,1,695,717,0,1
7360,2,1,626,650,0,1
7361,1,1,1605,1608,1,0
7361,2,1,1938,1938,1,0
7361,1,1,2239,2349,0,1
7361,2,1,2342,2452,0,1
7362,1,1,73,73,1,0
7362,2,1,66,66,1,0
7362,1,1,24,24,0,1
7362,2,1,24,24,0,1
7363,1,1,113,121,1,0
7363,2,1,77,79,1,0
7363,1,1,125,125,0,1
7363,2,1,128,129,0,1
7364,1,1,60,60,1,0
7364,2,1,54,54,1,0
7364,1,1,103,103,0,1
7364,2,1,131,131,0,1
7365,1,1,10,10,1,0
7365,2,1,18,18,1,0
7365,1,1,18,18,0,1
7365,2,1,19,19,0,1
7366,1,1,181,181,1,0
7366,2,1,216,216,1,0
7366,1,1,147,148,0,1
7366,2,1,118,122,0,1
7367,1,1,167,169,1,0
7367,2,1,235,237,1,0
7367,1,1,265,276,0,1
7367,2,1,293,301,0,1
7368,1,1,482,483,1,0
7368,2,1,431,432,1,0
7368,1,1,428,460,0,1
7368,2,1,478,518,0,1
7369,1,1,144,144,1,0
7369,2,1,96,96,1,0
7369,1,1,60,60,0,1
7369,2,1,55,56,0,1
7370,1,1,27,27,1,0
7370,2,1,18,18,1,0
7370,1,1,37,38,0,1
7370,2,1,34,34,0,1
7371,1,1,6,6,1,0
7371,2,1,6,6,1,0
7371,1,1,55,55,0,1
7371,2,1,54,54,0,1
7372,1,1,415,415,1,0
7372,2,1,484,484,1,0
7372,1,1,283,317,0,1
7372,2,1,314,351,0,1
7373,1,1,1869,1895,1,0
7373,2,1,1484,1524,1,0
7373,1,1,1143,1155,0,1
7373,2,1,1556,1572,0,1
7374,1,1,798,822,1,0
7374,2,1,984,991,1,0
7374,1,1,1027,1029,0,1
7374,2,1,1258,1268,0,1
7375,1,1,68,74,1,0
7375,2,1,43,44,1,0
7375,1,1,46,46,0,1
7375,2,1,34,34,0,1
7376,1,1,17,19,1,0
7376,2,1,44,45,1,0
7376,1,1,71,74,0,1
7376,2,1,91,94,0,1
7377,1,1,167,168,1,0
7377,2,1,148,149,1,0
7377,1,1,714,714,0,1
7377,2,1,923,923,0,1
7378,1,1,1131,1154,1,0
7378,2,1,1526,1600,1,0
7378,1,1,2103,2114,0,1
7378,2,1,1866,1905,0,1
7379,1,1,494,498,1,0
7379,2,1,813,821,1,0
7379,1,1,849,877,0,1
7379,2,1,750,771,0,1
7380,1,1,231,231,1,0
7380,2,1,332,332,1,0
7380,1,1,306,309,0,1
7380,2,1,344,344,0,1
7381,1,1,11,13,1,0
7381,2,1,25,25,1,0
7381,1,1,42,42,0,1
7381,2,1,40,40,0,1
7382,1,1,1761,1780,1,0
7382,2,1,1629,1635,1,0
7382,1,1,2019,2032,0,1
7382,2,1,1849,1855,0,1
7383,1,1,29,29,1,0
7383,2,1,20,20,1,0
7383,1,1,20,20,0,1
7383,2,1,23,24,0,1
7384,1,1,1298,1309,1,0
7384,2,1,1556,1558,1,0
7384,1,1,1614,1629,0,1
7384,2,1,1248,1253,0,1
7385,1,1,90,91,1,0
7385,2,1,126,126,1,0
7385,1,1,337,339,0,1
7385,2,1,386,392,0,1
7386,1,1,154,164,1,0
7386,2,1,219,244,1,0
7386,1,1,441,450,0,1
7386,2,1,429,433,0,1
7387,1,1,52,52,1,0
7387,2,1,95,98,1,0
7387,1,1,18,21,0,1
7387,2,1,27,28,0,1
7388,1,1,1131,1134,1,0
7388,2,1,871,885,1,0
7388,1,1,979,980,0,1
7388,2,1,937,941,0,1
7389,1,1,118,119,1,0
7389,2,1,161,163,1,0
7389,1,1,278,278,0,1
7389,2,1,347,347,0,1
7390,1,1,57,57,1,0
7390,2,1,47,47,1,0
7390,1,1,37,37,0,1
7390,2,1,33,37,0,1
7391,1,1,1029,1029,1,0
7391,2,1,1097,1102,1,0
7391,1,1,2216,2466,0,1
7391,2,1,1838,2041,0,1
7392,1,1,15,20,1,0
7392,2,1,19,23,1,0
7392,1,1,89,92,0,1
7392,2,1,72,80,0,1
7393,1,1,305,305,1,0
7393,2,1,304,304,1,0
7393,1,1,439,439,0,1
7393,2,1,600,600,0,1
7394,1,1,99,103,1,0
7394,2,1,183,186,1,0
7394,1,1,213,213,0,1
7394,2,1,235,235,0,1
7395,1,1,130,132,1,0
7395,2,1,138,138,1,0
7395,1,1,169,169,0,1
7395,2,1,114,114,0,1
7396,1,1,62,62,1,0
7396,2,1,30,30,1,0
7396,1,1,47,47,0,1
7396,2,1,28,28,0,1
7397,1,1,69,69,1,0
7397,2,1,161,161,1,0
7397,1,1,75,78,0,1
7397,2,1,35,36,0,1
7398,1,1,536,537,1,0
7398,2,1,1314,1315,1,0
7398,1,1,999,1010,0,1
7398,2,1,1057,1077,0,1
7399,1,1,184,201,1,0
7399,2,1,274,296,1,0
7399,1,1,360,360,0,1
7399,2,1,331,332,0,1
7400,1,1,24,24,1,0
7400,2,1,24,25,1,0
7400,1,1,30,31,0,1
7400,2,1,24,24,0,1
7401,1,1,291,293,1,0
7401,2,1,265,265,1,0
7401,1,1,463,490,0,1
7401,2,1,426,442,0,1
7402,1,1,648,648,1,0
7402,2,1,670,672,1,0
7402,1,1,204,234,0,1
7402,2,1,248,280,0,1
7403,1,1,1026,1079,1,0
7403,2,1,2515,2567,1,0
7403,1,1,3028,3132,0,1
7403,2,1,3013,3119,0,1
7404,1,1,619,624,1,0
7404,2,1,929,938,1,0
7404,1,1,1156,1168,0,1
7404,2,1,1162,1165,0,1
7405,1,1,144,144,1,0
7405,2,1,74,78,1,0
7405,1,1,66,68,0,1
7405,2,1,118,123,0,1
7406,1,1,19,20,1,0
7406,2,1,16,16,1,0
7406,1,1,10,10,0,1
7406,2,1,14,15,0,1
7407,1,1,203,206,1,0
7407,2,1,165,167,1,0
7407,1,1,333,342,0,1
7407,2,1,321,331,0,1
7408,1,1,204,204,1,0
7408,2,1,213,214,1,0
7408,1,1,144,144,0,1
7408,2,1,174,174,0,1
7409,1,1,164,164,1,0
7409,2,1,123,123,1,0
7409,1,1,224,224,0,1
7409,2,1,204,204,0,1
7410,1,1,1460,1460,1,0
7410,2,1,789,793,1,0
7410,1,1,1389,1419,0,1
7410,2,1,1365,1414,0,1
7411,1,1,95,95,1,0
7411,2,1,82,82,1,0
7411,1,1,76,76,0,1
7411,2,1,67,69,0,1
7412,1,1,163,163,1,0
7412,2,1,146,146,1,0
7412,1,1,267,304,0,1
7412,2,1,268,311,0,1
7413,1,1,524,525,1,0
7413,2,1,372,372,1,0
7413,1,1,815,819,0,1
7413,2,1,534,534,0,1
7414,1,1,246,268,1,0
7414,2,1,69,70,1,0
7414,1,1,72,80,0,1
7414,2,1,59,60,0,1
7415,1,1,63,63,1,0
7415,2,1,65,67,1,0
7415,1,1,86,86,0,1
7415,2,1,87,87,0,1
7416,1,1,80,80,1,0
7416,2,1,43,43,1,0
7416,1,1,24,24,0,1
7416,2,1,18,18,0,1
7417,1,1,62,64,1,0
7417,2,1,118,119,1,0
7417,1,1,151,159,0,1
7417,2,1,182,192,0,1
7418,1,1,1016,1018,1,0
7418,2,1,703,704,1,0
7418,1,1,672,674,0,1
7418,2,1,294,296,0,1
7419,1,1,573,574,1,0
7419,2,1,582,582,1,0
7419,1,1,629,629,0,1
7419,2,1,589,590,0,1
7420,1,1,535,536,1,0
7420,2,1,442,446,1,0
7420,1,1,445,445,0,1
7420,2,1,348,351,0,1
7421,1,1,66,66,1,0
7421,2,1,61,61,1,0
7421,1,1,201,201,0,1
7421,2,1,154,154,0,1
7422,1,1,18,19,1,0
7422,2,1,14,14,1,0
7422,1,1,21,21,0,1
7422,2,1,9,9,0,1
7423,1,1,705,721,1,0
7423,2,1,824,838,1,0
7423,1,1,1190,1226,0,1
7423,2,1,1217,1251,0,1
7424,1,1,29,29,1,0
7424,2,1,24,24,1,0
7424,1,1,16,16,0,1
7424,2,1,11,11,0,1
7425,1,1,38,38,1,0
7425,2,1,51,51,1,0
7425,1,1,25,35,0,1
7425,2,1,25,34,0,1
7426,1,1,59,61,1,0
7426,2,1,86,91,1,0
7426,1,1,202,202,0,1
7426,2,1,145,145,0,1
7427,1,1,54,54,1,0
7427,2,1,29,29,1,0
7427,1,1,30,30,0,1
7427,2,1,20,20,0,1
7428,1,1,174,176,1,0
7428,2,1,285,289,1,0
7428,1,1,298,302,0,1
7428,2,1,281,286,0,1
7429,1,1,1807,1816,1,0
7429,2,1,2367,2378,1,0
7429,1,1,2765,2857,0,1
7429,2,1,2246,2306,0,1
7430,1,1,426,426,1,0
7430,2,1,137,137,1,0
7430,1,1,55,55,0,1
7430,2,1,41,41,0,1
7431,1,1,23,23,1,0
7431,2,1,33,33,1,0
7431,1,1,24,29,0,1
7431,2,1,24,29,0,1
7432,1,1,705,717,1,0
7432,2,1,751,770,1,0
7432,1,1,1312,1335,0,1
7432,2,1,1057,1073,0,1
7433,1,1,252,252,1,0
7433,2,1,154,155,1,0
7433,1,1,228,228,0,1
7433,2,1,259,260,0,1
7434,1,1,33,38,1,0
7434,2,1,12,12,1,0
7434,1,1,15,17,0,1
7434,2,1,15,17,0,1
7435,1,1,57,57,1,0
7435,2,1,28,29,1,0
7435,1,1,153,161,0,1
7435,2,1,134,143,0,1
7436,1,1,108,117,1,0
7436,2,1,130,134,1,0
7436,1,1,27,27,0,1
7436,2,1,96,96,0,1
7437,1,1,185,212,1,0
7437,2,1,248,282,1,0
7437,1,1,320,323,0,1
7437,2,1,322,326,0,1
7438,1,1,70,70,1,0
7438,2,1,120,121,1,0
7438,1,1,126,165,0,1
7438,2,1,139,188,0,1
7439,1,1,602,611,1,0
7439,2,1,702,729,1,0
7439,1,1,449,498,0,1
7439,2,1,389,422,0,1
7440,1,1,819,825,1,0
7440,2,1,1764,1768,1,0
7440,1,1,3168,3169,0,1
7440,2,1,3236,3259,0,1
7441,1,1,1348,1349,1,0
7441,2,1,1280,1282,1,0
7441,1,1,721,790,0,1
7441,2,1,1071,1155,0,1
7442,1,1,624,626,1,0
7442,2,1,677,678,1,0
7442,1,1,687,687,0,1
7442,2,1,680,680,0,1
7443,1,1,67,68,1,0
7443,2,1,106,106,1,0
7443,1,1,541,541,0,1
7443,2,1,523,523,0,1
7444,1,1,215,222,1,0
7444,2,1,295,305,1,0
7444,1,1,437,441,0,1
7444,2,1,310,313,0,1
7445,1,1,433,434,1,0
7445,2,1,578,578,1,0
7445,1,1,758,771,0,1
7445,2,1,724,747,0,1
7446,1,1,1532,1533,1,0
7446,2,1,1561,1564,1,0
7446,1,1,1944,1956,0,1
7446,2,1,1969,1988,0,1
7447,1,1,809,810,1,0
7447,2,1,1350,1352,1,0
7447,1,1,1835,1880,0,1
7447,2,1,1609,1642,0,1
7448,1,1,84,86,1,0
7448,2,1,169,173,1,0
7448,1,1,247,253,0,1
7448,2,1,324,326,0,1
7449,1,1,70,70,1,0
7449,2,1,80,82,1,0
7449,1,1,265,267,0,1
7449,2,1,268,268,0,1
7450,1,1,34,34,1,0
7450,2,1,18,18,1,0
7450,1,1,18,18,0,1
7450,2,1,13,13,0,1
7451,1,1,63,64,1,0
7451,2,1,140,140,1,0
7451,1,1,49,57,0,1
7451,2,1,100,107,0,1
7452,1,1,633,634,1,0
7452,2,1,554,557,1,0
7452,1,1,580,589,0,1
7452,2,1,480,482,0,1
7453,1,1,664,665,1,0
7453,2,1,762,773,1,0
7453,1,1,426,457,0,1
7453,2,1,415,440,0,1
7454,1,1,19,19,1,0
7454,2,1,36,36,1,0
7454,1,1,31,31,0,1
7454,2,1,9,9,0,1
7455,1,1,863,877,1,0
7455,2,1,1160,1168,1,0
7455,1,1,1347,1405,0,1
7455,2,1,1298,1352,0,1
7456,1,1,564,589,1,0
7456,2,1,640,668,1,0
7456,1,1,1900,1904,0,1
7456,2,1,1991,1995,0,1
7457,1,1,383,384,1,0
7457,2,1,389,390,1,0
7457,1,1,156,159,0,1
7457,2,1,157,157,0,1
7458,1,1,1272,1274,1,0
7458,2,1,1182,1184,1,0
7458,1,1,1198,1199,0,1
7458,2,1,1245,1245,0,1
7459,1,1,213,214,1,0
7459,2,1,368,370,1,0
7459,1,1,588,609,0,1
7459,2,1,682,693,0,1
7460,1,1,123,126,1,0
7460,2,1,160,165,1,0
7460,1,1,310,344,0,1
7460,2,1,299,335,0,1
7461,1,1,229,230,1,0
7461,2,1,386,387,1,0
7461,1,1,501,570,0,1
7461,2,1,523,571,0,1
7462,1,1,47,49,1,0
7462,2,1,54,54,1,0
7462,1,1,54,58,0,1
7462,2,1,36,40,0,1
7463,1,1,199,199,1,0
7463,2,1,306,306,1,0
7463,1,1,515,517,0,1
7463,2,1,429,429,0,1
7464,1,1,21,21,1,0
7464,2,1,27,27,1,0
7464,1,1,31,31,0,1
7464,2,1,14,15,0,1
7465,1,1,1153,1188,1,0
7465,2,1,1465,1500,1,0
7465,1,1,1108,1151,0,1
7465,2,1,949,995,0,1
7466,1,1,783,783,1,0
7466,2,1,1128,1128,1,0
7466,1,1,1420,1430,0,1
7466,2,1,1031,1038,0,1
7467,1,1,80,83,1,0
7467,2,1,89,96,1,0
7467,1,1,72,72,0,1
7467,2,1,57,57,0,1
7468,1,1,194,195,1,0
7468,2,1,120,120,1,0
7468,1,1,269,269,0,1
7468,2,1,246,246,0,1
7469,1,1,50,50,1,0
7469,2,1,34,34,1,0
7469,1,1,29,30,0,1
7469,2,1,19,19,0,1
7470,1,1,724,748,1,0
7470,2,1,765,778,1,0
7470,1,1,1153,1153,0,1
7470,2,1,1017,1020,0,1
7471,1,1,131,132,1,0
7471,2,1,212,212,1,0
7471,1,1,169,253,0,1
7471,2,1,199,272,0,1
7472,1,1,1168,1169,1,0
7472,2,1,897,901,1,0
7472,1,1,685,716,0,1
7472,2,1,790,854,0,1
7473,1,1,31,33,1,0
7473,2,1,48,49,1,0
7473,1,1,35,35,0,1
7473,2,1,22,22,0,1
7474,1,1,181,184,1,0
7474,2,1,116,116,1,0
7474,1,1,228,229,0,1
7474,2,1,103,103,0,1
7475,1,1,47,48,1,0
7475,2,1,36,36,1,0
7475,1,1,99,99,0,1
7475,2,1,61,62,0,1
7476,1,1,437,440,1,0
7476,2,1,407,413,1,0
7476,1,1,398,423,0,1
7476,2,1,395,412,0,1
7477,1,1,210,210,1,0
7477,2,1,668,669,1,0
7477,1,1,862,938,0,1
7477,2,1,464,503,0,1
7478,1,1,1352,1353,1,0
7478,2,1,1377,1380,1,0
7478,1,1,1867,1908,0,1
7478,2,1,1878,1906,0,1
7479,1,1,2424,2427,1,0
7479,2,1,1934,1939,1,0
7479,1,1,1624,1754,0,1
7479,2,1,2032,2176,0,1
7480,1,1,342,343,1,0
7480,2,1,835,835,1,0
7480,1,1,1204,1237,0,1
7480,2,1,813,822,0,1
7481,1,1,45,45,1,0
7481,2,1,39,39,1,0
7481,1,1,14,14,0,1
7481,2,1,21,21,0,1
7482,1,1,26,26,1,0
7482,2,1,38,38,1,0
7482,1,1,22,25,0,1
7482,2,1,21,22,0,1
7483,1,1,16,16,1,0
7483,2,1,18,18,1,0
7483,1,1,49,49,0,1
7483,2,1,30,30,0,1
7484,1,1,321,322,1,0
7484,2,1,401,409,1,0
7484,1,1,585,586,0,1
7484,2,1,595,595,0,1
7485,1,1,45,45,1,0
7485,2,1,86,86,1,0
7485,1,1,56,73,0,1
7485,2,1,70,88,0,1
7486,1,1,227,227,1,0
7486,2,1,181,182,1,0
7486,1,1,320,332,0,1
7486,2,1,136,137,0,1
7487,1,1,547,549,1,0
7487,2,1,919,923,1,0
7487,1,1,1408,1497,0,1
7487,2,1,1294,1368,0,1
7488,1,1,5112,5117,1,0
7488,2,1,5089,5102,1,0
7488,1,1,3021,3171,0,1
7488,2,1,4100,4349,0,1
7489,1,1,99,99,1,0
7489,2,1,174,174,1,0
7489,1,1,279,292,0,1
7489,2,1,231,247,0,1
7490,1,1,139,139,1,0
7490,2,1,149,149,1,0
7490,1,1,273,276,0,1
7490,2,1,295,295,0,1
7491,1,1,12,12,1,0
7491,2,1,6,6,1,0
7491,1,1,21,21,0,1
7491,2,1,20,20,0,1
7492,1,1,284,285,1,0
7492,2,1,237,237,1,0
7492,1,1,238,251,0,1
7492,2,1,304,311,0,1
7493,1,1,32,32,1,0
7493,2,1,30,30,1,0
7493,1,1,16,16,0,1
7493,2,1,16,16,0,1
7494,1,1,324,326,1,0
7494,2,1,324,324,1,0
7494,1,1,424,424,0,1
7494,2,1,547,550,0,1
7495,1,1,83,83,1,0
7495,2,1,75,75,1,0
7495,1,1,64,94,0,1
7495,2,1,85,119,0,1
7496,1,1,30,31,1,0
7496,2,1,32,32,1,0
7496,1,1,33,33,0,1
7496,2,1,40,40,0,1
7497,1,1,226,227,1,0
7497,2,1,121,122,1,0
7497,1,1,63,63,0,1
7497,2,1,153,153,0,1
7498,1,1,47,49,1,0
7498,2,1,35,35,1,0
7498,1,1,17,17,0,1
7498,2,1,20,20,0,1
7499,1,1,481,481,1,0
7499,2,1,487,488,1,0
7499,1,1,573,629,0,1
7499,2,1,488,544,0,1
7500,1,1,195,195,1,0
7500,2,1,146,146,1,0
7500,1,1,152,164,0,1
7500,2,1,97,106,0,1
7501,1,1,20,20,1,0
7501,2,1,22,22,1,0
7501,1,1,16,16,0,1
7501,2,1,19,19,0,1
7502,1,1,308,314,1,0
7502,2,1,357,364,1,0
7502,1,1,452,483,0,1
7502,2,1,479,505,0,1
7503,1,1,39,39,1,0
7503,2,1,37,37,1,0
7503,1,1,109,110,0,1
7503,2,1,109,109,0,1
7504,1,1,83,84,1,0
7504,2,1,59,60,1,0
7504,1,1,204,210,0,1
7504,2,1,195,200,0,1
7505,1,1,19,19,1,0
7505,2,1,45,45,1,0
7505,1,1,26,27,0,1
7505,2,1,21,23,0,1
7506,1,1,378,380,1,0
7506,2,1,801,803,1,0
7506,1,1,942,963,0,1
7506,2,1,972,991,0,1
7507,1,1,440,446,1,0
7507,2,1,610,618,1,0
7507,1,1,941,957,0,1
7507,2,1,694,714,0,1
7508,1,1,37,38,1,0
7508,2,1,32,33,1,0
7508,1,1,103,103,0,1
7508,2,1,108,108,0,1
7509,1,1,62,62,1,0
7509,2,1,35,35,1,0
7509,1,1,50,50,0,1
7509,2,1,35,35,0,1
7510,1,1,112,113,1,0
7510,2,1,74,75,1,0
7510,1,1,117,117,0,1
7510,2,1,151,151,0,1
7511,1,1,1508,1528,1,0
7511,2,1,1676,1687,1,0
7511,1,1,1266,1413,0,1
7511,2,1,1073,1186,0,1
7512,1,1,317,318,1,0
7512,2,1,351,351,1,0
7512,1,1,89,142,0,1
7512,2,1,389,619,0,1
7513,1,1,801,803,1,0
7513,2,1,963,963,1,0
7513,1,1,674,674,0,1
7513,2,1,646,653,0,1
7514,1,1,77,77,1,0
7514,2,1,92,92,1,0
7514,1,1,100,100,0,1
7514,2,1,85,85,0,1
7515,1,1,148,148,1,0
7515,2,1,96,96,1,0
7515,1,1,192,194,0,1
7515,2,1,123,124,0,1
7516,1,1,17,17,1,0
7516,2,1,17,17,1,0
7516,1,1,23,23,0,1
7516,2,1,23,23,0,1
7517,1,1,47,47,1,0
7517,2,1,49,49,1,0
7517,1,1,61,61,0,1
7517,2,1,54,54,0,1
7518,1,1,95,95,1,0
